question,label
페인 팅 넣다,S-Subject S-Subject S-Action
세포 밥 주기 설정하다 목요일 5시,S-Subject S-Subject S-Subject S-Action S-Date S-Time
화요일 전구 교체 하다 맞추다,S-Date S-Subject S-Subject S-Subject S-Action
출근 하다 울리다,S-Subject S-Subject S-Action
문예창작 수업 추가하다 십칠일 후 열일곱시 십일분쯤,S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
장 보기 일정 알다,S-Subject S-Subject O S-Action
일정 낚시 하다 울리다 3일 후,O S-Subject S-Subject S-Action S-Date S-Date
문예창작 수업 때리다 월요일 수요일 목요일 6시 58분,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Time S-Time
다다음 달 둘째 주 때리다,S-Date S-Date S-Date S-Date S-Action
이월 12일 스키 타기 정해,S-Date S-Date S-Subject S-Subject S-Action
10일 뒤 일정 춤추러 가기 응답하다,S-Date S-Date O S-Subject S-Subject S-Action
구월 삼일 일정 요리 하다 실행하다,S-Date S-Date O S-Subject S-Subject S-Action
노래 부르러 가기 일정 등록하다,S-Subject S-Subject S-Subject O S-Action
파티하기 일정 울리다,S-Subject O S-Action
30일 후 새벽 열한시 이십이분에 일정 등록하다 영화 감상,S-Date S-Date S-Time S-Time S-Time O S-Action S-Subject S-Subject
짜다 1월 셋째 주,S-Action S-Date S-Date S-Date
목요일 운동하러 가기 지정해주다,S-Date S-Subject S-Subject S-Action
27일 부터 23일 까지 알다 요리 하기,S-Date S-Date S-Date S-Date S-Action S-Subject S-Subject
일정 퇴근 추가하다 화요일 목요일,O S-Subject S-Action S-Date S-Date
일정 올리다 시내 가기 까지 다음 주,O S-Action S-Subject S-Subject S-Date S-Date S-Date
다다음 달 일정 맞추다 장 보기,S-Date S-Date O S-Action S-Subject S-Subject
9일 뒤 올리다,S-Date S-Date S-Action
응답하다 장 보기,S-Action S-Subject S-Subject
작곡 설정하다 이천이십이년 12월 구일,S-Subject S-Action S-Date S-Date S-Date
짜다 페인 팅 화요일 까지 2시 이분에,S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time
넷째 주 맞추다,S-Date S-Date S-Action
때리다 관찰 하다 월요일,S-Action S-Subject S-Subject S-Date
일정 페인팅 때리다,O S-Subject S-Action
11일 후 한시 십팔분 넣다 한강 가기,S-Date S-Date S-Time S-Time S-Action S-Subject S-Subject
다다음 주 월요일 화요일 목요일 일정 마라톤 참가 하다 맞추다,S-Date S-Date S-Date S-Date S-Date O S-Subject S-Subject S-Subject S-Action
일정 등산 하다 가기 짜다 다음 주 수요일 목요일,O S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
11일 뒤 노래 부르다 가기 정해,S-Date S-Date S-Subject S-Subject S-Subject S-Action
이십칠일 23시 일정 물 마시기 설정하다,S-Date S-Time O S-Subject S-Subject S-Action
일정 간식 주기 지정해주다 화요일 저녁 4시 십분에,O S-Subject S-Subject S-Action S-Date S-Time S-Time S-Time
줄넘기 하다 일정 올리다 22일 뒤 아침 열시,S-Subject S-Subject O S-Action S-Date S-Date S-Time S-Time
일정 한강 가기 넣다 이십일 후,O S-Subject S-Subject S-Action S-Date S-Date
둘째 주 휴가 설정하다,S-Date S-Date S-Subject S-Action
일정 실행하다 전구 교체 하다 12월 육일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date
일정 등록하다 십일월 마지막 주,O S-Action S-Date S-Date S-Date
칠월 넷째 주 부터 까지 지정해주다 독서하기,S-Date S-Date S-Date S-Date S-Date S-Action S-Subject
첫째 주 부터 셋째 까지 넣다,S-Date S-Date S-Date S-Date S-Date S-Action
알다 도자기 굽다,S-Action S-Subject S-Subject
다다음 주 설정하다 전구 교체하기,S-Date S-Date S-Action S-Subject S-Subject
구월 마지막 주 방어 먹기 일정 설정하다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
짜다 게임 하다 24일,S-Action S-Subject S-Subject S-Date
십구일 후 잡다,S-Date S-Date S-Action
화요일 수요일 목요일 금요일 일요일 시내 가기 일정 잡다,S-Date S-Date S-Date S-Date S-Date S-Subject S-Subject O S-Action
육월 첫째 주 수요일 부터 일요일 까지 올리다 요리 하다,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Action S-Subject S-Subject
삼월 이십육일 일정 휴가 실행하다,S-Date S-Date O S-Subject S-Action
일정 설정하다 꽃 돌보기,O S-Action S-Subject S-Subject
목공 때리다 11월 십삼일,S-Subject S-Action S-Date S-Date
팔일 까지 래프팅 일정 올리다,S-Date S-Date S-Subject O S-Action
다다음 주 스키 타기 맞추다,S-Date S-Date S-Subject S-Subject S-Action
일정 말해주다 22일 뒤 이십사시 6분,O S-Action S-Date S-Date S-Time S-Time
토요일 까지 일정 응답하다 여행가기,S-Date S-Date O S-Action S-Subject
월요일 목요일 22시 전구 교체하기 지정해주다,S-Date S-Date S-Time S-Subject S-Subject S-Action
잡다 노래 부르러 가기,S-Action S-Subject S-Subject S-Subject
화요일 일정 때리다,S-Date O S-Action
2024년 9월 17일 파티하기 지정해주다,S-Date S-Date S-Date S-Subject S-Action
팔월 셋째 주 꽃 돌보다 추가하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
줄넘기 하다 넣다 12월 11일,S-Subject S-Subject S-Action S-Date S-Date
일정 꽃 돌보다 응답하다 24일 후 16시 10분쯤,O S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
마지막 주 맞추다 가구 만들기,S-Date S-Date S-Action S-Subject S-Subject
일요일 까지 때리다,S-Date S-Date S-Action
십구일 까지 정오 26분 전 산책하기 일정 지정해주다,S-Date S-Date S-Time S-Time S-Time S-Subject O S-Action
일정 연어 먹기 실행하다,O S-Subject S-Subject S-Action
낚시 하기 지정해주다 다음 달,S-Subject S-Subject S-Action S-Date S-Date
까지 다다음 주 퇴근 일정 응답하다,S-Date S-Date S-Date S-Subject O S-Action
카드 놀이 응답하다 금요일,S-Subject S-Subject S-Action S-Date
넷째 주 정해 주유 하기,S-Date S-Date S-Action S-Subject S-Subject
사진찍으러 가기 실행하다 일요일,S-Subject S-Subject S-Action S-Date
설정하다 다다음 주 월요일 화요일 목요일 금요일 일요일,S-Action S-Date S-Date S-Date S-Date S-Date S-Date S-Date
삼주일 후 산책 하다 일정 넣다,S-Date S-Date S-Subject S-Subject O S-Action
다음 주 토요일 식물 에 물 주기 일정 추가하다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Subject O S-Action
파티하기 설정하다 다다음 달,S-Subject S-Action S-Date S-Date
울리다 춤추다 가기 다다음 주,S-Action S-Subject S-Subject S-Date S-Date
일정 헬스장 가기 추가하다 다다음 달 넷째 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
알다 낚시 하다,S-Action S-Subject S-Subject
구일 후 작곡 일정 설정하다,S-Date S-Date S-Subject O S-Action
수요일 목요일 열두시 일정 산책하기 말해주다,S-Date S-Date S-Time O S-Subject S-Action
까지 다다음 주 래프팅 일정 응답하다,S-Date S-Date S-Date S-Subject O S-Action
경마 짜다 다음 달,S-Subject S-Action S-Date S-Date
일정 전구 교체하기 정해 다음 달 셋째 주,O S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
오월 마지막 주 일정 넣다,S-Date S-Date S-Date O S-Action
칠월 넷째 주 정리 하다 정해,S-Date S-Date S-Date S-Subject S-Subject S-Action
4일 뒤 3시 밥 먹기 말해주다,S-Date S-Date S-Time S-Subject S-Subject S-Action
일정 잡다 부품 사러 가기,O S-Action S-Subject S-Subject S-Subject
식물 에 물 주기 실행하다 다다음 달 마지막 주,S-Subject S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
경마 일정 정해,S-Subject O S-Action
목요일 까지 명상 하기 응답하다,S-Date S-Date S-Subject S-Subject S-Action
울리다 27일 뒤,S-Action S-Date S-Date
과일 사 오기 추가하다 2024년 팔월 3일 까지,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
청소하기 넣다 이천이십구년 육월 24일,S-Subject S-Action S-Date S-Date S-Date
10월 둘째 주 노래 응답하다,S-Date S-Date S-Date S-Subject S-Action
일정 노래 응답하다 이천이십구년 7월 구일,O S-Subject S-Action S-Date S-Date S-Date
둘째 주 모임 가기 일정 실행하다,S-Date S-Date S-Subject S-Subject O S-Action
일정 넣다 스키 타다,O S-Action S-Subject S-Subject
청소하기 일정 울리다,S-Subject O S-Action
카약 일정 알다 이천이십구년 육월 16일,S-Subject O S-Action S-Date S-Date S-Date
일정 게임하기 응답하다 금요일 이십시,O S-Subject S-Action S-Date S-Time
응답하다 십월 셋째 주,S-Action S-Date S-Date S-Date
사진 찍다 가기 맞추다 18일 뒤,S-Subject S-Subject S-Subject S-Action S-Date S-Date
알다 일요일,S-Action S-Date
다음 달 둘째 주 일정 올리다 한강 가기,S-Date S-Date S-Date S-Date O S-Action S-Subject S-Subject
목요일 영화 감상 일정 지정해주다,S-Date S-Subject S-Subject O S-Action
게임 하다 넣다 토요일,S-Subject S-Subject S-Action S-Date
추가하다 목요일 토요일 자정 8분 전,S-Action S-Date S-Date S-Time S-Time S-Time
사일 뒤 월차 일정 등록하다,S-Date S-Date S-Subject O S-Action
일정 말해주다 사월 넷째 주,O S-Action S-Date S-Date S-Date
다다음 주 일정 지정해주다 월차,S-Date S-Date O S-Action S-Subject
일정 춤추다 가기 추가하다 십일개월 뒤,O S-Subject S-Subject S-Action S-Date S-Date
출근 하다 알다 육개월 후,S-Subject S-Subject S-Action S-Date S-Date
마라톤 참가하기 지정해주다 수요일 금요일 일요일,S-Subject S-Subject S-Action S-Date S-Date S-Date
4월 셋째 주 채소 물 주기 넣다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
맞추다 에버랜드 가기,S-Action S-Subject S-Subject
실행하다 사진 찍다 가기 7월 넷째 주,S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
등록하다 부품 사러 가기,S-Action S-Subject S-Subject S-Subject
도자기 굽다 일정 잡다,S-Subject S-Subject O S-Action
다다음 달 셋째 주 일정 지정해주다,S-Date S-Date S-Date S-Date O S-Action
노래 부르러 가기 등록하다 칠월 마지막 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
7월 첫째 주 때리다,S-Date S-Date S-Date S-Action
공부 하다 일정 맞추다 2월 마지막 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
꽃 돌보기 일정 짜다 까지 다다음 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
일정 지정해주다 월요일 목요일 금요일 밤 6시 십구분쯤,O S-Action S-Date S-Date S-Date S-Time S-Time S-Time
다다음 달 운동하러 가기 지정해주다,S-Date S-Date S-Subject S-Subject S-Action
일정 요가 하기 짜다 글피,O S-Subject S-Subject S-Action S-Date
칠월 둘째 주 일정 응답하다 낚시 하기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
알다 독서하기,S-Action S-Subject
일정 등록하다 수요일 목요일 금요일 토요일 일요일,O S-Action S-Date S-Date S-Date S-Date S-Date
일정 잡다 공부하기,O S-Action S-Subject
2023년 6월 20일 일정 넣다,S-Date S-Date S-Date O S-Action
산책 하다 추가하다 2030년 십월 4일,S-Subject S-Subject S-Action S-Date S-Date S-Date
1일 부터 27일 까지 열세시 오십분쯤 관찰하기 올리다,S-Date S-Date S-Date S-Date S-Time S-Time S-Subject S-Action
등록하다 휴가 이천이십삼년 일월 27일,S-Action S-Subject S-Date S-Date S-Date
이주일 뒤 열다섯시 이십일분 운동 하다 가기 일정 응답하다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Subject O S-Action
이십칠일 뒤 새벽 열시 주유 하다 울리다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Action
넷째 주 헬스장 가기 일정 넣다,S-Date S-Date S-Subject S-Subject O S-Action
5일 후 일정 산책 하다 정해,S-Date S-Date O S-Subject S-Subject S-Action
4월 첫째 주 넣다 공부 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
등록하다 간식 주기,S-Action S-Subject S-Subject
짜다 해외여행,S-Action S-Subject
수요일 까지 지정해주다 한강 가기,S-Date S-Date S-Action S-Subject S-Subject
식물 에 물 주기 일정 추가하다,S-Subject S-Subject S-Subject S-Subject O S-Action
파티하기 정해 십칠일 후 열세시 22분쯤,S-Subject S-Action S-Date S-Date S-Time S-Time
수요일 목요일 한시 43분쯤 일정 때리다 영화 감상,S-Date S-Date S-Time S-Time O S-Action S-Subject S-Subject
줄넘기 하기 추가하다 금요일 토요일 일요일,S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 정리 하다 잡다 다다음 주 목요일 금요일 토요일,O S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date S-Date
2030년 1월 27일 일정 알다,S-Date S-Date S-Date O S-Action
목요일 토요일 아침 여섯시 채소 물 주기 일정 추가하다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Subject O S-Action
추가하다 수요일 금요일 새벽 8시 십구분,S-Action S-Date S-Date S-Time S-Time S-Time
낚시 하기 일정 잡다 다다음 주,S-Subject S-Subject O S-Action S-Date S-Date
지정해주다 다음 달 둘째 주,S-Action S-Date S-Date S-Date S-Date
4월 셋째 주 일정 말해주다,S-Date S-Date S-Date O S-Action
일정 독서 하다 알다,O S-Subject S-Subject S-Action
맞추다 도자기 굽다 2월 29일,S-Action S-Subject S-Subject S-Date S-Date
11월 둘째 주 꽃 돌보다 정해,S-Date S-Date S-Date S-Subject S-Subject S-Action
토요일 학교 가기 추가하다,S-Date S-Subject S-Subject S-Action
간식주기 일정 넣다,S-Subject O S-Action
다다음 달 셋째 주 장보기 잡다,S-Date S-Date S-Date S-Date S-Subject S-Action
장 보기 등록하다 10일,S-Subject S-Subject S-Action S-Date
월요일 한시 57분 공놀이하기 일정 응답하다,S-Date S-Time S-Time S-Subject O S-Action
일정 등산 하다 가기 짜다 다다음 주 금요일,O S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
일정 등록하다 노래 부르다 가기,O S-Action S-Subject S-Subject S-Subject
첫째 주 등산 하다 가기 일정 넣다,S-Date S-Date S-Subject S-Subject S-Subject O S-Action
다음 주 화요일 말해주다,S-Date S-Date S-Date S-Action
공부하기 때리다 다음 달 첫째 주,S-Subject S-Action S-Date S-Date S-Date S-Date
치과 가기 짜다,S-Subject S-Subject S-Action
일정 추가하다 스키 타기,O S-Action S-Subject S-Subject
일정 문 예 창작 수업 실행하다 다음 주 화요일,O S-Subject S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date
19일 뒤 이십사시 10분 일정 마라톤 참가하기 정해,S-Date S-Date S-Time S-Time O S-Subject S-Subject S-Action
다음 달 올리다 카드 놀이,S-Date S-Date S-Action S-Subject S-Subject
이천이십팔년 1월 이일 만화책 보기 응답하다,S-Date S-Date S-Date S-Subject S-Subject S-Action
구개월 뒤 잡다 사진찍으러 가기,S-Date S-Date S-Action S-Subject S-Subject
공부 하다 일정 울리다,S-Subject S-Subject O S-Action
공부하기 정해 구월 넷째 주,S-Subject S-Action S-Date S-Date S-Date
알다 월요일 목요일 새벽 5시 42분,S-Action S-Date S-Date S-Time S-Time S-Time
세포 밥 주기 일정 추가하다,S-Subject S-Subject S-Subject O S-Action
이십팔일 뒤 17시 오십분 피시방 가기 일정 설정하다,S-Date S-Date S-Time S-Time S-Subject S-Subject O S-Action
일정 장보기 정해,O S-Subject S-Action
일정 회의 응답하다 수요일 목요일 토요일 일요일,O S-Subject S-Action S-Date S-Date S-Date S-Date
목요일 10시 만화책 보기 지정해주다,S-Date S-Time S-Subject S-Subject S-Action
스키 타기 알다 수요일 금요일 밤 10시 오십구분,S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time S-Time
일정 명상 하다 추가하다,O S-Subject S-Subject S-Action
게임 잡다,S-Subject S-Action
29일 까지 두시 6분에 정리 하다 설정하다,S-Date S-Date S-Time S-Time S-Subject S-Subject S-Action
일정 전구 교체 하다 실행하다 5일 까지 18시,O S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Time
알다 2024년 이월 5일,S-Action S-Date S-Date S-Date
목요일 13시 35분 일정 트위터 업데이트 때리다,S-Date S-Time S-Time O S-Subject S-Subject S-Action
수요일 목요일 실행하다 카페 가기,S-Date S-Date S-Action S-Subject S-Subject
만화책 보기 일정 울리다 둘째 주 까지,S-Subject S-Subject O S-Action S-Date S-Date S-Date
24일 설정하다 명상 하기,S-Date S-Action S-Subject S-Subject
